ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG
3720	503	wash	miśśi̮ni̮, miśśe̮tni̮	miśśe̮tni̮		Former intr., latter tr. v.	200-c
3721	504	wash	miśki̮ni̮	miśki̮ni̮			200-c
3722	601	wash	mos	mos			200-c
3723	907	wash	mūsəlčə- ~ müsəlčə-	mūsəlčə- ~ müsəlčə-		Deriv. from "mūsə- ~ müsə-" 'wipe'	200-c
3724	701	wash	lowti	lowti			200-d
3725	807	wash	lŏɣi̮t-	lŏɣi̮t-			200-d
3726	901	wash	ńobusa	ńobusa			200-e
3727	807	wash	pos-	pos-			200-f
3728	901	wash	kələ(ˀ)btusa	kələbtusa			200-g
3729	902	wash	xəl°ta°	xəl°ta°			200-g
7787	0	water	*weti	*weti			4-a
7788	203	water	vesi	vesi			4-a
7789	204	water	vesi	vesi			4-a
7790	207	water	vezi	vezi			4-a
7791	208	water	vezi	vezi			4-a
7792	209	water	vesi	vesi			4-a
7793	210	water	vesi	vesi			4-a
7794	211	water	vesi	vesi			4-a
7795	212	water	veiʾž ~ veʾžʹ	veiʾž ~ veʾžʹ			4-a
7796	301	water	vedʹ	vedʹ			4-a
7797	401	water	βüt	βüt			4-a
7798	501	water	va	va			4-a
7799	503	water	va	va			4-a
7800	504	water	vu	vu			4-a
7801	601	water	víz	víz			4-a
7802	701	water	wit	wit			4-a
7803	901	water	bi̮ˀ	bi̮ˀ			4-a
7804	902	water	yiq	yiq			4-a
7805	907	water	üt	üt			4-a
7806	101	water	tjaetsie	tjaetsie			4-b
7807	102	water	tjaahtsee	tjaahtsee			4-b
7808	104	water	tjáhtse	tjáhtse			4-b
7809	105	water	čáhci	čáhci			4-b
7810	106	water	čääci	čääci			4-b
7811	107	water	čääʹcc	čääʹcc			4-b
7812	108	water	čāʒ’	čāʒ’			4-b
7813	807	water	jəŋk	jəŋk			4-c
3730	0	we	*mV	*mV			201-a
3731	101	we	mijjieh	mijjieh			201-a
3732	102	we	mijja	mijja			201-a
3733	104	we	mija	mija			201-a
3734	105	we	mii	mii			201-a
3735	106	we	mij	mij			201-a
3736	107	we	mij	mij			201-a
3737	108	we	mɨjj	mɨjj			201-a
3738	203	we	me	me			201-a
3739	204	we	myö	myö			201-a
3740	207	we	me	me			201-a
3741	208	we	mȫ	mȫ			201-a
3742	209	we	mǖ	mǖ			201-a
3743	210	we	meie, me	meie			201-a
3744	210	we	meie, me	me			201-a
3745	211	we	miiq ~ mi	miiq ~ mi			201-a
3746	212	we	meg ~ mēg	meg ~ mēg			201-a
3747	301	we	miń	miń			201-a
3748	401	we	me	me			201-a
3749	501	we	mi	mi			201-a
3750	503	we	mi ~ mije̮	mi ~ mije̮			201-a
3751	504	we	mi	mi			201-a
3752	601	we	mi	mi			201-a
3753	701	we	mān	mān			201-a
3754	807	we	məŋ	məŋ			201-a
3755	901	we	mi̮ŋ	mi̮ŋ			201-a
3756	902	we	mənyaq	mənyaq			201-a
3757	907	we	mē	mē			201-a
9360	203	weep	itkeä	itkeä			88-a
9361	204	weep	itkie	itkie			88-a
9362	207	weep	itkta	itkta			88-a
9363	208	weep	itkiä	itkiä			88-a
9364	209	weep	itke̮ma	itke̮ma			88-a
9365	211	weep	ikma	ikma			88-a
9366	212	weep	itkə	itkə			88-a
9367	210	weep	nutta	nutta			88-b
9368	101	weep	tjearodh	tjearodh			88-c
9369	102	weep	tjeärroot	tjeärroot			88-c
9370	104	weep	tjerrot	tjerrot			88-c
9371	105	weep	čierrut	čierrut			88-c
9372	106	weep	čiärruđ	čiärruđ			88-c
9373	102	weep	vàlloot	vàlloot			88-d
9374	104	weep	vállut, väludit	vállut			88-d
9375	104	weep	vállut, väludit	väludit			88-d
9376	107	weep	reäkkad	reäkkad			88-e
9377	301	weep	avaŕdʹems	avaŕdʹems			88-f
9378	401	weep	šortam	šortam			88-g
9379	501	weep	be̮rdni̮	be̮rdni̮			88-h
9380	503	weep	be̮rdni̮	be̮rdni̮			88-h
9381	504	weep	be̮rdi̮ni̮	be̮rdi̮ni̮			88-h
9382	601	weep	sír	sír			88-i
9383	701	weep	lʹūńśi	lʹūńśi			88-j
9384	807	weep	jis-	jis-			88-k
9385	901	weep	dʹorədʹa	dʹorədʹa			88-l
9386	902	weep	yaərcy° ~ yarcy°	yaərcy° ~ yarcy°			88-l
9387	907	weep	ćūrə-	ćūrə-			88-l
9388	108	weep	lūjjh’ke	lūjjh’ke			88-m
9389	503	weep	gorzi̮ni̮	gorzi̮ni̮			88-n
3758	203	wet	märkä	märkä			202-a
3759	204	wet	märkä	märkä			202-a
3760	207	wet	märg	märg			202-a
3761	208	wet	märɢä	märɢä			202-a
3762	209	wet	märtš́	märtš́			202-a
3763	210	wet	märg	märg			202-a
3764	212	wet	kaʾižʹžʹi ~ kaʾžʹžʹi	kaʾižʹžʹi ~ kaʾžʹžʹi			202-b
3765	105	wet	njuoskkas	njuoskkas			202-c
3766	106	wet	njuoskas	njuoskas			202-c
3767	107	wet	njuõckâs	njuõckâs			202-c
3768	108	wet	njūckas	njūckas			202-c
3769	301	wet	načko	načko			202-c
3770	401	wet	nočko	nočko			202-c
3771	101	wet	lovve	lovve			202-d
3772	102	wet	luvvas	luvvas			202-d
3773	104	wet	luvvas	luvvas			202-d
3774	501	wet	va	va			202-e
3775	503	wet	va	va			202-e
3776	504	wet	kot	kot			202-f
3777	601	wet	nedves	nedves			202-g
3778	701	wet	ńār	ńār			202-h
3779	807	wet	mori̮ ~ mŏri̮	mori̮ ~ mŏri̮			202-i
3780	902	wet	səqnyuy°	səqnyuy°			202-j
3781	907	wet	ćentalʹ	ćentalʹ			202-k
3782	807	wet	lălǝŋ	lălǝŋ			202-l
3783	211	wet	likõ	likõ			202-m
3784	211	wet	hämm	hämm			202-n
3785	503	wet	ulʹ	ulʹ			202-o
3786	901	wet	ńeti̮bi̮ə	ńeti̮bi̮ə			202-p
8157	0	what	*mV	*mV			51-a
8158	101	what	mij, maam	mij			51-a
8159	101	what	mij, maam	maam			51-a
8160	102	what	mii	mii			51-a
8161	104	what	mij	mij			51-a
8162	105	what	mii	mii			51-a
8163	106	what	mii	mii			51-a
8164	107	what	mii	mii			51-a
8165	108	what	megk	megk			51-a
8166	108	what	mī	mī			51-a
8167	203	what	mi-, mikä	mi-		Latter deriv.	51-a
8168	203	what	mi-, mikä	mikä		Latter deriv.	51-a
8169	204	what	mi ~ mikä	mi ~ mikä		Latter deriv.	51-a
8170	207	what	mi	mi			51-a
8171	208	what	miɢä ~ mi	miɢä ~ mi			51-a
8172	209	what	mikä	mikä			51-a
8173	210	what	mis	mis			51-a
8174	211	what	miä	miä			51-a
8175	212	what	mis	mis			51-a
8176	301	what	meźe	meźe			51-a
8177	401	what	mo	mo			51-a
8178	501	what	mi̮j	mi̮j			51-a
8179	503	what	mi̮j	mi̮j			51-a
8180	504	what	ma, mar	ma		Latter deriv.	51-a
8181	504	what	ma, mar	mar		Latter deriv.	51-a
8182	601	what	mi	mi			51-a
8183	701	what	man, manər	man		Latter deriv.	51-a
8184	701	what	man, manər	manər		Latter deriv.	51-a
8185	807	what	mö̆ɣi, mö̆ɣö̆lʹi	mö̆ɣi		Latter deriv.	51-a
8186	807	what	mö̆ɣi, mö̆ɣö̆lʹi	mö̆ɣö̆lʹi		Latter deriv.	51-a
8187	901	what	mā	mā			51-a
8188	902	what	ŋəmke	ŋəmke			51-b
8189	907	what	qaji	qaji			51-c
3787	203	when	milloin	milloin			203-a
3788	208	when	milloĭn	milloĭn			203-a
3789	210	when	millal	millal			203-a
3790	601	when	mikor	mikor			203-a
3791	807	when	mǝtlät, mǝtlätnǝ	mǝtlät			203-a
3792	807	when	mǝtlät, mǝtlätnǝ	mǝtlätnǝ			203-a
3793	101	when	gosse, gåessie	gosse			203-b
3794	101	when	gosse, gåessie	gåessie			203-b
3795	102	when	gåssee	gåssee			203-b
3796	104	when	gåsse	gåsse			203-b
3797	105	when	goas	goas			203-b
3798	106	when	koas	koas			203-b
3799	107	when	kuäʹss	kuäʹss			203-b
3800	108	when	kuess’	kuess’			203-b
3801	203	when	koska	koska			203-b
3802	204	when	konsa	konsa			203-b
3803	204	when	kos	kos			203-b
3804	207	when	konz	konz			203-b
3805	208	when	konz	konz			203-b
3806	209	when	ke̮ns	ke̮ns			203-b
3807	210	when	kunas	kunas			203-b
3808	211	when	kuna ~ kunas	kuna ~ kunas			203-b
3809	212	when	kunà ~ kunàks etc.	kunà ~ kunàks etc.			203-b
3810	401	when	kunam	kunam			203-b
3811	501	when	kor	kor			203-b
3812	503	when	ke̮r	ke̮r			203-b
3813	504	when	ku	ku			203-b
3814	701	when	χuń	χuń			203-b
3815	807	when	kuntɜ	kuntɜ			203-b
3816	901	when	kaŋgə	kaŋgə			203-b
3817	907	when	kun śāɣən	kun śāɣən			203-b
3818	902	when	syax°h	syax°h			203-c
3819	907	when	kun śāɣən	kun śāɣən			203-c
3820	301	when	źardo	źardo			203-d
3821	203	where	missä	missä			204-a
3822	601	where	miben	miben			204-a
3823	101	where	gusnie	gusnie			204-b
3824	102	where	güssnè	güssnè			204-b
3825	104	where	gusne, guggu, gunne	gusne			204-b
3826	104	where	gusne, guggu, gunne	guggu			204-b
3827	104	where	gusne, guggu, gunne	gunne			204-b
3828	105	where	gos	gos			204-b
3829	106	where	kost	kost			204-b
3830	107	where	koʹst	koʹst			204-b
3831	108	where	kas’t	kas’t			204-b
3832	204	where	kussa	kussa			204-b
3833	207	where	kus	kus			204-b
3834	208	where	kuz	kuz			204-b
3835	209	where	kuza	kuza			204-b
3836	210	where	kus	kus			204-b
3837	211	where	kon ~ koh ~ kohn	kon ~ koh ~ kohn			204-b
3838	212	where	kus	kus			204-b
3839	301	where	koso	koso			204-b
3840	401	where	kušto	kušto			204-b
3841	501	where	ke̮n, ke̮ni, ki̮te̮n	ke̮n			204-b
3842	501	where	ke̮n, ke̮ni, ki̮te̮n	ke̮ni			204-b
3843	501	where	ke̮n, ke̮ni, ki̮te̮n	ki̮te̮n			204-b
3844	503	where	ki̮te̮n	ki̮te̮n			204-b
3845	504	where	ki̮ti̮n	ki̮ti̮n			204-b
3846	601	where	hol	hol			204-b
3847	701	where	χōt	χōt			204-b
3848	807	where	kot, kotǝki	kot			204-b
3849	807	where	kot, kotǝki	kotǝki			204-b
3850	901	where	kuni, kuńini	kuni			204-b
3851	901	where	kuni, kuńini	kuńini			204-b
3852	902	where	xə-nyana	xə-nyana			204-b
3853	907	where	kūn	kūn			204-b
3854	907	where	qajiqən	qajiqən			204-b
7216	203	whistle	viheltää	viheltää			305-a
7217	204	whistle	vihelteä	vihelteä			305-a
7218	207	whistle	vihelta	vihelta			305-a
7219	208	whistle	vihelᴅǟ	vihelᴅǟ			305-a
7220	212	whistle	svillppə	svillppə			305-b
7221	101	whistle	njorkedidh	njorkedidh			305-c
7222	104	whistle	njurrgot	njurrgot			305-c
7223	105	whistle	njurgut	njurgut			305-c
7224	106	whistle	njurgođ	njurgođ			305-c
7225	107	whistle	njorggad ~ njõrggad	njorggad ~ njõrggad			305-c
7226	108	whistle	njurrke	njurrke			305-c
7227	401	whistle	šüškem	šüškem			305-d
7228	501	whistle	šutʹlavni̮	šutʹlavni̮			305-e
7229	504	whistle	šulani̮	šulani̮			305-e
7230	601	whistle	fütyül	fütyül			305-f
7231	901	whistle	śüčaˀsa, śüčarsa	śüčaˀsa			305-g
7232	901	whistle	śüčaˀsa, śüčarsa	śüčarsa			305-g
7233	902	whistle	syudər-	syudər-			305-g
7234	907	whistle	kǖkəmpi-	kǖkəmpi-			305-h
7235	209	whistle	vilissēmä	vilissēmä			305-i
7236	210	whistle	vilistada	vilistada			305-i
7237	211	whistle	vilistämä	vilistämä			305-i
7238	301	whistle	veškems, veškstams	veškems			305-j
7239	301	whistle	veškems, veškstams	veškstams			305-j
7240	503	whistle	piksi̮ni̮	piksi̮ni̮			305-k
7241	701	whistle	kisi	kisi			305-l
3855	101	white	veelkes	veelkes			205-a
3856	102	white	veälˈgada	veälˈgada			205-a
3857	104	white	villges, vällgat	villges			205-a
3858	104	white	villges, vällgat	vällgat			205-a
3859	105	white	vielgat	vielgat			205-a
3860	106	white	viel'gađ	viel'gađ			205-a
3861	107	white	viõlggâd	viõlggâd			205-a
3862	108	white	vīllke	vīllke			205-a
3863	203	white	valkoinen	valkoinen			205-a
3864	204	white	valkie, valkoine	valkie			205-a
3865	204	white	valkie, valkoine	valkoine			205-a
3866	207	white	vouged	vouged			205-a
3867	210	white	valge	valge			205-a
3868	211	white	valgõ	valgõ			205-a
3869	212	white	vālda	vālda			205-a
3870	208	white	valkia	valkia			205-b
3871	209	white	vaлge̮ke̮z	vaлge̮ke̮z			205-b
3872	301	white	ašo	ašo			205-b
3873	401	white	oš, ošo	oš		Former attr.	205-b
3874	401	white	oš, ošo	ošo		Former attr.	205-b
3875	501	white	jeǯi̮d	jeǯi̮d			205-c
3876	504	white	te̮dʹi̮	te̮dʹi̮			205-d
3877	601	white	fehér	fehér			205-e
3878	701	white	jāŋk	jāŋk			205-f
3879	701	white	ńār	ńār			205-g
3880	807	white	näɣi	näɣi			205-h
3881	901	white	si̮r	si̮r			205-i
3882	902	white	ser, serako	ser			205-i
3883	902	white	ser, serako	serako			205-i
3884	907	white	se̮rə	se̮rə			205-i
3885	503	white	ćoćkom	ćoćkom			205-j
7622	0	who	*ku	*ku			35-a
7623	203	who	kuka	kuka			35-a
7624	204	who	ku, kuka	ku			35-a
7625	204	who	ku, kuka	kuka			35-a
7626	208	who	kuɢa	kuɢa			35-a
7627	401	who	kuδo	kuδo			35-a
7628	501	who	kod	kod			35-a
7629	701	who	χōŋχa	χōŋχa			35-a
7630	807	who	koji̮	koji̮			35-a
7631	907	who	kuti, kutika	kuti			35-a
7632	907	who	kuti, kutika	kutika			35-a
7633	0	who	*ke	*ke			35-b
7634	101	who	gie	gie			35-b
7635	102	who	gìe	gìe			35-b
7636	104	who	ge	ge			35-b
7637	105	who	gii	gii			35-b
7638	106	who	kii	kii			35-b
7639	107	who	ǩii	ǩii			35-b
7640	108	who	kē	kē			35-b
7641	108	who	kegk	kegk			35-b
7642	203	who	ken-	ken-		Infl. stem	35-b
7643	204	who	ken	ken			35-b
7644	207	who	ken	ken			35-b
7645	208	who	ken	ken			35-b
7646	209	who	tšen	tšen			35-b
7647	210	who	kes	kes			35-b
7648	211	who	kiä	kiä			35-b
7649	212	who	kis	kis			35-b
7650	301	who	kije ~ ki	kije ~ ki			35-b
7651	401	who	kö	kö			35-b
7652	501	who	kin	kin			35-b
7653	503	who	kin	kin			35-b
7654	504	who	kin	kin			35-b
7655	601	who	ki	ki			35-b
7656	901	who	si̮li̮	si̮li̮			35-b
7657	902	who	xíbya	xíbya			35-b
9663	203	wide	leveä	leveä			97-a
9664	204	wide	levie	levie			97-a
9665	207	wide	leved	leved			97-a
9666	209	wide	лad̄ʹ	лad̄ʹ			97-b
9667	210	wide	lai	lai			97-b
9668	211	wide	lag'a ~ lagja	lag'a ~ lagja			97-b
9669	212	wide	laigà	laigà			97-b
9670	101	wide	gamte	gamte			97-c
9671	102	wide	gåbˈdaga	gåbˈdaga			97-c
9672	104	wide	gåbdåk	gåbdåk			97-c
9673	105	wide	govdat	govdat			97-c
9674	106	wide	kubduv	kubduv			97-c
9675	107	wide	kobddi	kobddi			97-c
9676	108	wide	kōmm’tes’	kōmm’tes’			97-c
9677	401	wide	kumδa	kumδa			97-c
9678	807	wide	komət, komtǝki	komət		Latter deriv.	97-c
9679	807	wide	komət, komtǝki	komtǝki		Latter deriv.	97-c
9680	301	wide	kelʹej	kelʹej			97-d
9681	501	wide	paśki̮d	paśki̮d			97-e
9682	503	wide	paśki̮t	paśki̮t			97-e
9683	504	wide	paśki̮t	paśki̮t			97-e
9684	501	wide	ota	ota			97-f
9685	601	wide	széles	széles			97-g
9686	701	wide	pāχwəŋ ~ pāŋχəŋ etc.	pāχwəŋ ~ pāŋχəŋ etc.			97-h
9687	902	wide	lata	lata			97-i
9688	901	wide	tantəgə̄	tantəgə̄			97-j
9689	907	wide	čānčə	čānčə			97-j
9690	208	wide	lev̆vīä	lev̆vīä			97-k
5344	203	wife	vaimo	vaimo			250-a
5345	104	wife	áhkatj	áhkatj			250-b
5346	108	wife	āhk’	āhk’			250-b
5347	204	wife	akka	akka			250-b
5348	207	wife	akk	akk			250-b
5349	208	wife	nain, naizikko	nain			250-c
5350	208	wife	nain, naizikko	naizikko			250-c
5351	209	wife	nain	nain			250-c
5352	210	wife	naine	naine			250-c
5353	211	wife	naanõ	naanõ			250-c
5354	212	wife	naì	naì			250-c
5355	104	wife	emet	emet			250-d
5356	105	wife	eamit	eamit			250-d
5357	106	wife	eemeed	eemeed			250-d
5358	102	wife	ulˈmatja	ulˈmatja			250-e
5359	101	wife	geellege	geellege			250-f
5360	102	wife	gå̀llaga	gå̀llaga			250-f
5361	106	wife	kálgu	kálgu			250-f
5362	106	wife	kaava	kaava			250-g
5363	107	wife	kaav	kaav			250-g
5364	108	wife	koab	koab			250-g
5365	0	wife	*niŋä	*niŋä			250-h
5366	301	wife	ńi	ńi			250-h
5367	807	wife	ni	ni			250-h
5368	902	wife	nye	nye			250-h
5369	401	wife	βate	βate			250-i
5370	301	wife	koźajka	koźajka			250-j
5371	501	wife	ge̮ti̮r	ge̮ti̮r			250-k
5372	301	wife	vasta	vasta			250-l
5373	601	wife	feleség	feleség			250-m
5374	701	wife	ēkwa	ēkwa			250-n
5375	504	wife	ki̮šno	ki̮šno			250-o
5376	907	wife	imma	imma			250-p
5377	503	wife	iń, ińka	iń			250-q
5378	503	wife	iń, ińka	ińka			250-q
5379	101	wife	gåmma	gåmma			250-r
5380	901	wife	bəbə čərə ni̮	bəbə čərə ni̮			250-t
5381	901	wife	ńemi̮bti̮ˀi̮a	ńemi̮bti̮ˀi̮a		Deriv. from PU *emä 'mother'	250-u
8075	0	wind	*tuwli̮	*tuwli̮			49-a
8076	203	wind	tuuli	tuuli			49-a
8077	204	wind	tuuli	tuuli			49-a
8078	208	wind	tūli	tūli			49-a
8079	209	wind	tūli	tūli			49-a
8080	210	wind	tuul	tuul			49-a
8081	211	wind	tuul'	tuul'			49-a
8082	212	wind	tūlʹ	tūlʹ			49-a
8083	501	wind	te̮v	te̮v			49-a
8084	503	wind	te̮v	te̮v			49-a
8085	504	wind	te̮l	te̮l			49-a
8086	207	wind	ahav	ahav			49-b
8087	101	wind	bïegke	bïegke			49-c
8088	102	wind	beägˈga	beägˈga			49-c
8089	104	wind	bägga 	bägga			49-c
8090	105	wind	biegga	biegga			49-c
8091	106	wind	pieg'ga	pieg'ga			49-c
8092	107	wind	piõgˈg	piõgˈg			49-c
8093	108	wind	pīŋŋk	pīŋŋk			49-c
8094	301	wind	varma	varma			49-d
8095	401	wind	marδež	marδež			49-e
8096	601	wind	szél	szél			49-f
8097	701	wind	wōt	wōt			49-g
8098	807	wind	wat	wat			49-g
8099	902	wind	myercya	myercya			49-h
8100	907	wind	merkə	merkə			49-h
8101	901	wind	biə	biə			49-j
2593	203	wing	siipi	siipi			17-a
2594	204	wing	siipi	siipi			17-a
2595	208	wing	sīʙi	sīʙi			17-a
2596	209	wing	sīpi	sīpi			17-a
2597	210	wing	tiib	tiib			17-a
2598	211	wing	siib	siib			17-a
2599	212	wing	tībəz	tībəz			17-a
2600	207	wing	sūg	sūg			17-b
2601	701	wing	towəl	towəl			17-b
2602	901	wing	čuo	čuo			17-b
2603	902	wing	to	to			17-b
2604	101	wing	såaja, såajoe	såaja			17-c
2605	101	wing	såaja, såajoe	såajoe			17-c
2606	102	wing	så̀jjee	så̀jjee			17-c
2607	104	wing	sådje	sådje			17-c
2608	105	wing	soadjá ~ soadji	soadjá ~ soadji			17-c
2609	106	wing	soajá	soajá			17-c
2610	107	wing	suäjj	suäjj			17-c
2611	108	wing	suejj	suejj			17-c
2612	301	wing	śolmo	śolmo			17-d
2613	401	wing	šulδə̑r	šulδə̑r			17-e
2614	501	wing	bord	bord			17-f
2615	503	wing	bord	bord			17-f
2616	504	wing	burd	burd			17-f
2617	601	wing	szárny	szárny			17-g
2618	701	wing	mark	mark			17-h
2619	807	wing	păjlaŋ	păjlaŋ			17-i
2620	104	wing	viŋŋge	viŋŋge			17-j
2621	907	wing	kūtə	kūtə			17-k
3886	203	wipe	pyyhkiä	pyyhkiä			206-a
3887	204	wipe	pyyhkie	pyyhkie			206-a
3888	207	wipe	pühktʹa	pühktʹa			206-a
3889	208	wipe	pǖhkiä	pǖhkiä			206-a
3890	209	wipe	pühtšimä	pühtšimä			206-a
3891	210	wipe	pühkida	pühkida			206-a
3892	211	wipe	pühk'mä	pühk'mä			206-a
3893	212	wipe	pūʾstə	pūʾstə			206-b
3894	105	wipe	sihkkut	sihkkut			206-c
3895	106	wipe	sikkođ	sikkođ			206-c
3896	107	wipe	sekkad	sekkad			206-c
3897	301	wipe	nardams	nardams			206-d
3898	401	wipe	üštam	üštam			206-e
3899	501	wipe	ći̮ški̮ni̮	ći̮ški̮ni̮			206-f
3900	503	wipe	ći̮ški̮ni̮	ći̮ški̮ni̮			206-f
3901	0	wipe	*čočV- ?	*čočV- ?			206-g
3902	504	wipe	tšuši̮ni̮	tšuši̮ni̮			206-g
3903	601	wipe	töröl	töröl			206-h
3904	701	wipe	sēɣi	sēɣi			206-i
3905	807	wipe	moŋət-	moŋət-			206-j
3906	902	wipe	tæcy°	tæcy°			206-k
3907	907	wipe	mūsə- ~ müsə-	mūsə- ~ müsə-			206-l
3908	108	wipe	jērre	jērre			206-m
3909	209	wipe	лāmima	лāmima			206-n
3910	901	wipe	ńakidʹa	ńakidʹa			206-o
3911	203	with	kanssa	kanssa			207-a
3912	208	with	kanz ~ kā, -kā ~ -kǟ	kanz ~ kā			207-a
3913	208	with	kanz ~ kā, -kā ~ -kǟ	-kā ~ -kǟ			207-a
3914	209	with	kās	kās			207-a
3915	204	with	kera	kera			207-b
3916	208	with	kera	kera			207-b
3917	210	with	koos	koos		"Koos" is properly 'together'; suffix "-ga" used more typically in comitative function, also with preposed "koos"	207-c
3918	211	with	üten ~ üteh ~ ütehn	üten ~ üteh ~ ütehn			207-d
3919	212	with	īńə ~ ǖńə	īńə ~ ǖńə			207-d
3920	105	with	fárrui	fárrui			207-e
3921	105	with	mielde	mielde			207-f
3922	106	with	mield	mield			207-f
3923	108	with	mīll’te	mīll’te			207-f
3924	102	with	miŋèsna	miŋèsna			207-g
3925	401	with	δene	δene			207-h
3926	301	with	marto	marto			207-i
3927	504	with	tšoš, tšošen	tšoš			207-j
3928	504	with	tšoš, tšošen	tšošen			207-j
3929	601	with	vele, (-val/vel)	vele			207-l
3930	701	with	jurtəl	jurtəl			207-m
3931	807	with	jö̆t-	jö̆t-		Used with suffixed possessive pronoun	207-n
3932	101	with	meatan	meatan			207-o
3933	106	with	meid(d)ei	meidei			207-o
3934	101	with	gujmie	gujmie		Deriv. from guejmie 'mate, companion'	207-p
3935	901	with	nanu	nanu			207-q
3936	203	woman	nainen	nainen			208-a
3937	204	woman	naine	naine			208-a
3938	207	woman	naine	naine			208-a
3939	208	woman	nain	nain			208-a
3940	209	woman	nain	nain			208-a
3941	210	woman	naine	naine			208-a
3942	211	woman	naanõ	naanõ			208-a
3943	212	woman	naì	naì			208-a
3944	101	woman	nyjsene, nyjsenæjja	nyjsene			208-b
3945	101	woman	nyjsene, nyjsenæjja	nyjsenæjja			208-b
3946	102	woman	niisuna	niisuna			208-b
3947	105	woman	nisu	nisu			208-b
3948	106	woman	nissoon	nissoon			208-b
3949	107	woman	neezzan	neezzan			208-b
3950	108	woman	nɨzan	nɨzan			208-b
3951	102	woman	kuyˈna	kuyˈna			208-c
3952	104	woman	kujdna	kujdna			208-c
3953	301	woman	ava	ava			208-d
3954	401	woman	βate	βate			208-e
3955	401	woman	üδə̑ramaš	üδə̑ramaš		Deriv. from "üδə̑r" 'girl, daughter'	208-f
3956	504	woman	ki̮šno	ki̮šno			208-g
3957	0	woman	*niŋä	*niŋä			208-h
3958	601	woman	nő	nő			208-h
3959	701	woman	nē	nē			208-h
3960	807	woman	ni	ni			208-h
3961	901	woman	ni̮	ni̮			208-h
3962	902	woman	nye	nye			208-h
3963	907	woman	imma	imma			208-i
3964	501	woman	ań	ań			208-j
3965	501	woman	ni̮vbaba	ni̮vbaba			208-k
3966	601	woman	asszony	asszony			208-l
3967	503	woman	ińka	ińka			208-m
3968	203	woods	metsä	metsä			209-a
3969	204	woods	mettšä	mettšä			209-a
3970	207	woods	mets	mets			209-a
3971	208	woods	met̀sä	met̀sä			209-a
3972	209	woods	metsä	metsä			209-a
3973	210	woods	mets	mets			209-a
3974	211	woods	mõts	mõts			209-a
3975	212	woods	me̮tsà ~ mütsà etc.	me̮tsà ~ mütsà etc.			209-a
3976	104	woods	vuävvde	vuävvde			209-b
3977	105	woods	vuovdi	vuovdi			209-b
3978	807	woods	wont	wont			209-b
3979	301	woods	viŕ	viŕ			209-c
3980	401	woods	čoδə̑ra	čoδə̑ra			209-d
3981	501	woods	ve̮r	ve̮r			209-e
3982	503	woods	ve̮r	ve̮r			209-e
3983	701	woods	wōr	wōr			209-e
3984	504	woods	ńules	ńules			209-f
3985	504	woods	śik	śik			209-g
3986	601	woods	erdő	erdő			209-h
3987	108	woods	vārr’	vārr’			209-i
3988	902	woods	pedara	pedara			209-j
3989	907	woods	maćə	maćə			209-k
3990	101	woods	skåake ~ skåajje	skåake ~ skåajje			209-l
3991	102	woods	mä̀htsee	mä̀htsee			209-m
3992	104	woods	mähttse	mähttse			209-m
3993	106	woods	mecci	mecci			209-m
3994	107	woods	meäʹcˈc	meäʹcˈc			209-m
3995	901	woods	muŋku	muŋku			209-n
4583	203	word	sana	sana			228-a
4584	204	word	sana	sana			228-a
4585	207	word	sana	sana			228-a
4586	208	word	sana	sana			228-a
4587	209	word	se̮na	se̮na			228-a
4588	210	word	sõna	sõna			228-a
4589	211	word	sõna	sõna			228-a
4590	212	word	se̮nà	se̮nà			228-a
4591	207	word	vajeh	vajeh			228-b
4592	101	word	baakoe	baakoe			228-c
4593	102	word	baahkoo	baahkoo			228-c
4594	104	word	báhko	báhko			228-c
4595	106	word	pááhu	pááhu			228-c
4596	301	word	val	val			228-d
4597	501	word	ki̮v	ki̮v			228-e
4598	503	word	ki̮v	ki̮v			228-e
4599	504	word	ki̮l	ki̮l			228-e
4600	807	word	kö̭l	kö̭l			228-e
4601	601	word	szó	szó			228-f
4602	401	word	mut	mut			228-g
4603	701	word	lʹāχ ~ lʹāŋχ	lʹāχ ~ lʹāŋχ			228-h
4604	701	word	lʹātəŋ	lʹātəŋ			228-i
4605	901	word	buəðu	buəðu			228-j
4606	902	word	wada	wada			228-j
4607	907	word	ē̮či	ē̮či			228-k
4608	105	word	sátni	sátni			228-l
4609	106	word	sääni	sääni			228-l
4610	107	word	sääʹnn	sääʹnn			228-l
